Rating,Datadate,Content,Words,BOW,Sentiment Score
5.0,2020-07-21,"Thought it died but was operator error. Great product, kid loves it.","['thought', 'died', 'operator', 'error', 'great', 'product', 'kid', 'love']","{'great': 1, 'error': 1, 'kid': 1, 'died': 1, 'love': 1, 'operator': 1, 'product': 1, 'thought': 1}",0.8
4.0,2020-07-21,Seems pretty awesome so far it was my son's bday present,"['seems', 'pretty', 'awesome', 'far', 'son', 'bday', 'present']","{'seems': 1, 'bday': 1, 'present': 1, 'far': 1, 'awesome': 1, 'pretty': 1, 'son': 1}",0.3375
5.0,2020-07-21,Keeps my kid entertained. Make sure you buy the tempered glass. I like the fact that it is portable and that you can use it at home on the tv and the corners come off for multiple player. Very cool.,"['keep', 'kid', 'entertained', 'make', 'sure', 'buy', 'tempered', 'glass', 'like', 'fact', 'portable', 'use', 'home', 'tv', 'corner', 'come', 'multiple', 'player', 'cool']","{'multiple': 1, 'player': 1, 'tv': 1, 'like': 1, 'tempered': 1, 'use': 1, 'glass': 1, 'fact': 1, 'entertained': 1, 'keep': 1, 'come': 1, 'sure': 1, 'portable': 1, 'kid': 1, 'corner': 1, 'cool': 1, 'make': 1, 'buy': 1, 'home': 1}",0.3183333333333333
5.0,2020-07-21,"Since the COVID-19 pandemic, Nintendo Switch has been in incredibly high demand. To have been able to purchase one successfully through a reliable seller (Techool (Seller Fulfilled Ships Fast)), is a blessing. It is pricer now but well worth it, especially while playing and staying at home. It arrived new and in perfect condition. Very happy and pleased with my purchase. Highly recommend!","['since', 'pandemic', 'nintendo', 'switch', 'incredibly', 'high', 'demand', 'able', 'purchase', 'one', 'successfully', 'reliable', 'seller', 'techool', 'seller', 'fulfilled', 'ship', 'fast', 'blessing', 'pricer', 'well', 'worth', 'especially', 'playing', 'staying', 'home', 'arrived', 'new', 'perfect', 'condition', 'happy', 'pleased', 'purchase', 'highly', 'recommend']","{'nintendo': 1, 'one': 1, 'recommend': 1, 'condition': 1, 'demand': 1, 'arrived': 1, 'pandemic': 1, 'fast': 1, 'staying': 1, 'able': 1, 'reliable': 1, 'high': 1, 'playing': 1, 'especially': 1, 'incredibly': 1, 'ship': 1, 'seller': 2, 'switch': 1, 'since': 1, 'well': 1, 'perfect': 1, 'pricer': 1, 'worth': 1, 'fulfilled': 1, 'highly': 1, 'techool': 1, 'new': 1, 'home': 1, 'pleased': 1, 'purchase': 2, 'successfully': 1, 'happy': 1, 'blessing': 1}",0.4314876033057852
5.0,2020-07-21,"Very beautiful color, my daughters loved it, I purchased it in the Black Friday and yaaay I got very fantastic discount 🥰","['beautiful', 'color', 'daughter', 'loved', 'purchased', 'black', 'friday', 'yaaay', 'got', 'fantastic', 'discount']","{'black': 1, 'daughter': 1, 'fantastic': 1, 'color': 1, 'discount': 1, 'beautiful': 1, 'yaaay': 1, 'got': 1, 'friday': 1, 'loved': 1, 'purchased': 1}",0.5133333333333333
5.0,2020-07-21,"I've been looking to get a Switch for a while and thought that I had missed out due to the limited pandemic stock.  Thanks Amazon for letting me purchase the device at the proper retail value rather than getting gouged.  The product itself is well made, but I feel that the dock is rather cheap.  I would also have liked a longer power cord.","['looking', 'get', 'switch', 'thought', 'missed', 'due', 'limited', 'pandemic', 'stock', 'thanks', 'amazon', 'letting', 'purchase', 'device', 'proper', 'retail', 'value', 'rather', 'getting', 'gouged', 'product', 'well', 'made', 'feel', 'dock', 'rather', 'cheap', 'would', 'also', 'liked', 'longer', 'power', 'cord']","{'amazon': 1, 'dock': 1, 'power': 1, 'limited': 1, 'thought': 1, 'pandemic': 1, 'device': 1, 'letting': 1, 'getting': 1, 'cheap': 1, 'stock': 1, 'gouged': 1, 'also': 1, 'rather': 2, 'looking': 1, 'proper': 1, 'value': 1, 'switch': 1, 'made': 1, 'feel': 1, 'well': 1, 'missed': 1, 'liked': 1, 'get': 1, 'due': 1, 'cord': 1, 'retail': 1, 'purchase': 1, 'product': 1, 'longer': 1, 'would': 1, 'thanks': 1}",0.16726190476190475
5.0,2020-07-22,"All around great!! I found one the day before at a Walmart, but with all the add ons the price was fairly close. So no complaints! Thank you, husband bought it for me as a birthday present. One day late, but well worth it!","['around', 'great', 'found', 'one', 'day', 'walmart', 'add', 'ons', 'price', 'fairly', 'close', 'complaint', 'thank', 'husband', 'bought', 'birthday', 'present', 'one', 'day', 'late', 'well', 'worth']","{'one': 2, 'found': 1, 'complaint': 1, 'great': 1, 'thank': 1, 'walmart': 1, 'fairly': 1, 'close': 1, 'husband': 1, 'ons': 1, 'price': 1, 'late': 1, 'add': 1, 'around': 1, 'present': 1, 'worth': 1, 'bought': 1, 'day': 2, 'birthday': 1, 'well': 1}",0.39
2.0,2020-07-22,"I was so disappointed, this was for someone who has been on isolation since January 6-9th. It came box very worn, okay it’s a box. The switch screen is a mess. It did say approximately 1” starch. We see no scratches on it!  Over all very disappointed :(","['disappointed', 'someone', 'isolation', 'since', 'january', 'came', 'box', 'worn', 'okay', 'box', 'switch', 'screen', 'mess', 'say', 'approximately', 'starch', 'see', 'scratch', 'disappointed']","{'disappointed': 2, 'screen': 1, 'isolation': 1, 'mess': 1, 'january': 1, 'switch': 1, 'box': 2, 'came': 1, 'worn': 1, 'someone': 1, 'okay': 1, 'approximately': 1, 'see': 1, 'starch': 1, 'scratch': 1, 'since': 1, 'say': 1}",-0.35000000000000003
5.0,2020-07-22,"Thank you guys so much for all your help and the perfect product, I just received it and have it charging . I was so worried it would not arrive on time since it went out two days ago but just like it said when i bought it it arrived on time , in PERFECT condition !!! I can not express my gratitude and happiness , thank you guys for all your help , definitely buying from tech electronics , thank you guys so much stay safe and awesome.","['thank', 'guy', 'much', 'help', 'perfect', 'product', 'received', 'charging', 'worried', 'would', 'arrive', 'time', 'since', 'went', 'two', 'day', 'ago', 'like', 'said', 'bought', 'arrived', 'time', 'perfect', 'condition', 'express', 'gratitude', 'happiness', 'thank', 'guy', 'help', 'definitely', 'buying', 'tech', 'electronics', 'thank', 'guy', 'much', 'stay', 'safe', 'awesome']","{'like': 1, 'arrive': 1, 'ago': 1, 'would': 1, 'went': 1, 'condition': 1, 'received': 1, 'arrived': 1, 'happiness': 1, 'tech': 1, 'thank': 3, 'buying': 1, 'said': 1, 'gratitude': 1, 'electronics': 1, 'two': 1, 'time': 2, 'stay': 1, 'express': 1, 'worried': 1, 'safe': 1, 'much': 2, 'guy': 3, 'perfect': 2, 'awesome': 1, 'charging': 1, 'help': 2, 'bought': 1, 'definitely': 1, 'day': 1, 'product': 1, 'since': 1}",0.5750000000000001
5.0,2020-07-22,It came quick and at a great price tbh. Most people are saying it is expensive but they need to understand that this product is having a shortage and may be discontinued. It has a high demand right now and I am glad I could find one. Sold out at all GameStop’s and other stores. It was my daughter’s birthday gift and she loved it. Some people are charging 500+. Thank you so much for having this product at a great price and not over abusing the market.,"['came', 'quick', 'great', 'price', 'tbh', 'people', 'saying', 'expensive', 'need', 'understand', 'product', 'shortage', 'may', 'discontinued', 'high', 'demand', 'right', 'glad', 'could', 'find', 'one', 'sold', 'gamestop', 'store', 'daughter', 'birthday', 'gift', 'loved', 'people', 'charging', 'thank', 'much', 'product', 'great', 'price', 'abusing', 'market']","{'market': 1, 'daughter': 1, 'tbh': 1, 'one': 1, 'came': 1, 'demand': 1, 'great': 2, 'right': 1, 'gamestop': 1, 'thank': 1, 'abusing': 1, 'glad': 1, 'could': 1, 'high': 1, 'store': 1, 'quick': 1, 'expensive': 1, 'gift': 1, 'price': 2, 'much': 1, 'discontinued': 1, 'shortage': 1, 'people': 2, 'charging': 1, 'understand': 1, 'sold': 1, 'product': 2, 'birthday': 1, 'may': 1, 'loved': 1, 'find': 1, 'need': 1, 'saying': 1}",0.33218614718614714
5.0,2020-07-22,Great purchase.  Bought for my daughter as birthday gift.  Ive been playing it as much if not more than she has. I would reccomend buying,"['great', 'purchase', 'bought', 'daughter', 'birthday', 'gift', 'ive', 'playing', 'much', 'would', 'reccomend', 'buying']","{'great': 1, 'ive': 1, 'daughter': 1, 'buying': 1, 'would': 1, 'bought': 1, 'much': 1, 'purchase': 1, 'birthday': 1, 'playing': 1, 'gift': 1, 'reccomend': 1}",0.25
5.0,2020-07-22,"I love it! It was fast and easy to set up, the price was a bit high. It came with everything plus a SD card (I wasn’t sure if it was included or not), it’s light and easy to use. The only think I didn’t like but isn’t a problem for me was the peg that pops out the back is hard for me to use but I figured it out 😁.","['love', 'fast', 'easy', 'set', 'price', 'bit', 'high', 'came', 'everything', 'plus', 'sd', 'card', 'sure', 'included', 'light', 'easy', 'use', 'think', 'like', 'problem', 'peg', 'pop', 'back', 'hard', 'use', 'figured']","{'like': 1, 'use': 2, 'back': 1, 'came': 1, 'love': 1, 'set': 1, 'bit': 1, 'easy': 2, 'peg': 1, 'hard': 1, 'fast': 1, 'sd': 1, 'high': 1, 'problem': 1, 'plus': 1, 'sure': 1, 'everything': 1, 'think': 1, 'price': 1, 'pop': 1, 'figured': 1, 'light': 1, 'included': 1, 'card': 1}",0.24600000000000005
5.0,2020-07-22,"This is the official Nintendo Switch. It is amazing for parties or hanging out with friends. Great party games, Zelda games, and of course Mario Games.","['official', 'nintendo', 'switch', 'amazing', 'party', 'hanging', 'friend', 'great', 'party', 'game', 'zelda', 'game', 'course', 'mario', 'game']","{'hanging': 1, 'nintendo': 1, 'great': 1, 'party': 2, 'switch': 1, 'zelda': 1, 'amazing': 1, 'course': 1, 'mario': 1, 'friend': 1, 'game': 3, 'official': 1}",0.7000000000000001
5.0,2020-07-23,Too easy worth it,"['easy', 'worth']","{'worth': 1, 'easy': 1}",0.3666666666666667
1.0,2020-07-23,The Nintendo switch light came in the mail and worked great for a couple of hours until the battery died and now it will not charge when I plug in the included charger it's a dead paperweight now ...... Thanks a lot Amazon you FAILED me 🔥💩,"['nintendo', 'switch', 'light', 'came', 'mail', 'worked', 'great', 'couple', 'hour', 'battery', 'died', 'charge', 'plug', 'included', 'charger', 'dead', 'paperweight', 'thanks', 'lot', 'amazon', 'failed']","{'lot': 1, 'nintendo': 1, 'amazon': 1, 'paperweight': 1, 'came': 1, 'dead': 1, 'plug': 1, 'great': 1, 'mail': 1, 'couple': 1, 'switch': 1, 'died': 1, 'charger': 1, 'worked': 1, 'failed': 1, 'battery': 1, 'hour': 1, 'light': 1, 'charge': 1, 'included': 1, 'thanks': 1}",0.14000000000000004
4.0,2020-07-23,"My switch came just as expected. Brand new, perfect working condition, and is the newer model in the red box. My memory card was included. I’ve been hunting for one for months so I was willing to pay more at this point, but it’s a shame the way the prices are inflated. I’ve heard of people getting scammed on amazon with switch consoles but luckily this was not the case. If you’re willing to pay more, then this is a good company to order from.","['switch', 'came', 'expected', 'brand', 'new', 'perfect', 'working', 'condition', 'newer', 'model', 'red', 'box', 'memory', 'card', 'included', 'hunting', 'one', 'month', 'willing', 'pay', 'point', 'shame', 'way', 'price', 'inflated', 'heard', 'people', 'getting', 'scammed', 'amazon', 'switch', 'console', 'luckily', 'case', 'willing', 'pay', 'good', 'company', 'order']","{'amazon': 1, 'one': 1, 'came': 1, 'shame': 1, 'condition': 1, 'luckily': 1, 'expected': 1, 'hunting': 1, 'red': 1, 'getting': 1, 'point': 1, 'good': 1, 'model': 1, 'scammed': 1, 'willing': 2, 'heard': 1, 'brand': 1, 'switch': 2, 'working': 1, 'box': 1, 'inflated': 1, 'pay': 2, 'price': 1, 'company': 1, 'month': 1, 'newer': 1, 'perfect': 1, 'memory': 1, 'people': 1, 'way': 1, 'new': 1, 'console': 1, 'case': 1, 'order': 1, 'included': 1, 'card': 1}",0.35696969696969694
4.0,2020-07-23,Love new game toy,"['love', 'new', 'game', 'toy']","{'love': 1, 'game': 1, 'toy': 1, 'new': 1}",0.07878787878787878
5.0,2020-07-23,good,['good'],{'good': 1},0.7
5.0,2020-07-24,"We got lucky and only paid $299.99 for this Switch. If I were you, I would hold out until you can find one for MSRP. Don't pay these ridiculous inflated prices. It came new in the box, never used, and came with everything needed. Power adapter, dock, HDMI cable, joy-con grips, and the wrist straps. Switch had half a charge upon arrival, and set up just fine. Joy-cons work great. Reads and plays a cartridge game. I'm excited to play this more! It has very nice feeling controls, incredible graphics (compared to the Wii that I was used to), and the console is very small and compact. Don't hesitate to pick this up. But before you do, DON'T pay $400 or over for it. That's ridiculous.","['got', 'lucky', 'paid', 'switch', 'would', 'hold', 'find', 'one', 'msrp', 'pay', 'ridiculous', 'inflated', 'price', 'came', 'new', 'box', 'never', 'used', 'came', 'everything', 'needed', 'power', 'adapter', 'dock', 'hdmi', 'cable', 'grip', 'wrist', 'strap', 'switch', 'half', 'charge', 'upon', 'arrival', 'set', 'fine', 'work', 'great', 'read', 'play', 'cartridge', 'game', 'excited', 'play', 'nice', 'feeling', 'control', 'incredible', 'graphic', 'compared', 'wii', 'used', 'console', 'small', 'compact', 'hesitate', 'pick', 'pay', 'ridiculous']","{'needed': 1, 'lucky': 1, 'power': 1, 'dock': 1, 'cartridge': 1, 'wii': 1, 'one': 1, 'never': 1, 'came': 2, 'hdmi': 1, 'incredible': 1, 'grip': 1, 'control': 1, 'set': 1, 'game': 1, 'graphic': 1, 'nice': 1, 'great': 1, 'hold': 1, 'fine': 1, 'msrp': 1, 'pick': 1, 'work': 1, 'adapter': 1, 'play': 2, 'feeling': 1, 'read': 1, 'half': 1, 'ridiculous': 2, 'switch': 2, 'everything': 1, 'inflated': 1, 'box': 1, 'pay': 2, 'price': 1, 'used': 2, 'compared': 1, 'excited': 1, 'small': 1, 'wrist': 1, 'hesitate': 1, 'compact': 1, 'cable': 1, 'paid': 1, 'upon': 1, 'strap': 1, 'arrival': 1, 'new': 1, 'console': 1, 'got': 1, 'charge': 1, 'would': 1, 'find': 1}",0.20057359307359304
3.0,2020-07-24,I am happy I have a switch finally but hate that it costs $200+ more than they’re worth. One thing to add on is I didn’t get the additional memory card like I paid for but saw other people had gotten theirs???,"['happy', 'switch', 'finally', 'hate', 'cost', 'worth', 'one', 'thing', 'add', 'get', 'additional', 'memory', 'card', 'like', 'paid', 'saw', 'people', 'gotten']","{'memory': 1, 'get': 1, 'like': 1, 'paid': 1, 'finally': 1, 'card': 1, 'people': 1, 'worth': 1, 'cost': 1, 'hate': 1, 'switch': 1, 'one': 1, 'additional': 1, 'saw': 1, 'thing': 1, 'happy': 1, 'gotten': 1, 'add': 1}",0.1125
5.0,2020-07-24,"It works perfectly, and I always enjoy playing it. I got it for a wonderful price that fit well within my budget, and it came nearly a week earlier than expected.","['work', 'perfectly', 'always', 'enjoy', 'playing', 'got', 'wonderful', 'price', 'fit', 'well', 'within', 'budget', 'came', 'nearly', 'week', 'earlier', 'expected']","{'playing': 1, 'always': 1, 'within': 1, 'wonderful': 1, 'week': 1, 'fit': 1, 'enjoy': 1, 'came': 1, 'got': 1, 'price': 1, 'earlier': 1, 'nearly': 1, 'work': 1, 'perfectly': 1, 'budget': 1, 'well': 1, 'expected': 1}",0.39999999999999997
5.0,2020-07-24,I am really having fun with. Great game!,"['really', 'fun', 'great', 'game']","{'fun': 1, 'great': 1, 'game': 1, 'really': 1}",0.2
5.0,2020-07-24,I love it,['love'],{'love': 1},0.5
5.0,2020-07-24,"We had no problems with this game system. It works great and we love to play it at parties. Unfortunately due to COVID, we haven't played it much lately, but when we do, we always love to have it.","['problem', 'game', 'system', 'work', 'great', 'love', 'play', 'party', 'unfortunately', 'due', 'covid', 'played', 'much', 'lately', 'always', 'love']","{'great': 1, 'party': 1, 'due': 1, 'always': 1, 'covid': 1, 'played': 1, 'love': 2, 'much': 1, 'system': 1, 'unfortunately': 1, 'problem': 1, 'lately': 1, 'work': 1, 'game': 1, 'play': 1}",0.1625
1.0,2020-07-25,Been waiting to find this and hurt to pay that much but I figured “hey it’s going to come with a 32 GB card and my kids are going to love it why not?” The switch came but there was no 32 GB card in the box! Really irritated by this and the customer service that amazon gave me.,"['waiting', 'find', 'hurt', 'pay', 'much', 'figured', 'hey', 'going', 'come', 'gb', 'card', 'kid', 'going', 'love', 'switch', 'came', 'gb', 'card', 'box', 'really', 'irritated', 'customer', 'service', 'amazon', 'gave']","{'customer': 1, 'amazon': 1, 'gb': 2, 'going': 2, 'really': 1, 'came': 1, 'love': 1, 'irritated': 1, 'service': 1, 'come': 1, 'gave': 1, 'kid': 1, 'switch': 1, 'box': 1, 'pay': 1, 'much': 1, 'hurt': 1, 'figured': 1, 'waiting': 1, 'hey': 1, 'card': 2, 'find': 1}",0.3416666666666666
5.0,2020-07-25,Great product! Pricey but great!,"['great', 'product', 'pricey', 'great']","{'pricey': 1, 'great': 2, 'product': 1}",1.0
1.0,2020-07-25,Device arrived with a malfunction. VDI external port did not work. Return the device and was given less than $200 for what I paid for. No explanation as to why the reduction. First time I have run into this situation. I do not recommend purchasing from this vendor.,"['device', 'arrived', 'malfunction', 'vdi', 'external', 'port', 'work', 'return', 'device', 'given', 'le', 'paid', 'explanation', 'reduction', 'first', 'time', 'run', 'situation', 'recommend', 'purchasing', 'vendor']","{'run': 1, 'reduction': 1, 'return': 1, 'recommend': 1, 'vdi': 1, 'le': 1, 'arrived': 1, 'device': 2, 'vendor': 1, 'work': 1, 'first': 1, 'time': 1, 'purchasing': 1, 'port': 1, 'situation': 1, 'paid': 1, 'given': 1, 'external': 1, 'malfunction': 1, 'explanation': 1}",0.02777777777777778
5.0,2020-07-25,Works great no problems,"['work', 'great', 'problem']","{'great': 1, 'problem': 1, 'work': 1}",0.8
5.0,2020-07-25,Works amazing,"['work', 'amazing']","{'amazing': 1, 'work': 1}",0.6000000000000001
5.0,2020-07-25,Great service. I couldn’t find the Nintendo switch anywhere for weeks. Decided to pay a little more and ordered it. The switch came 10 days sooner than the soonest promised date. It came new as promised and my daughter is loving it. Great seller.,"['great', 'service', 'find', 'nintendo', 'switch', 'anywhere', 'week', 'decided', 'pay', 'little', 'ordered', 'switch', 'came', 'day', 'sooner', 'soonest', 'promised', 'date', 'came', 'new', 'promised', 'daughter', 'loving', 'great', 'seller']","{'nintendo': 1, 'ordered': 1, 'daughter': 1, 'came': 2, 'date': 1, 'great': 2, 'service': 1, 'little': 1, 'sooner': 1, 'seller': 1, 'week': 1, 'switch': 2, 'pay': 1, 'decided': 1, 'promised': 2, 'new': 1, 'day': 1, 'soonest': 1, 'loving': 1, 'find': 1, 'anywhere': 1}",0.44147727272727283
3.0,2020-07-25,"The console arrived quicker then expected, everything was in great shape. My only gripe is that all these sellers are scalping hard for switches everywhere. I understand its business, but this is low for all sellers on this site. How long can you expect to keep this going? The console itself is an amazing thing, but a near $500 upmarket price is not what its worth, bottom line.","['console', 'arrived', 'quicker', 'expected', 'everything', 'great', 'shape', 'gripe', 'seller', 'scalping', 'hard', 'switch', 'everywhere', 'understand', 'business', 'low', 'seller', 'site', 'long', 'expect', 'keep', 'going', 'console', 'amazing', 'thing', 'near', 'upmarket', 'price', 'worth', 'bottom', 'line']","{'everywhere': 1, 'scalping': 1, 'going': 1, 'shape': 1, 'low': 1, 'arrived': 1, 'line': 1, 'near': 1, 'expected': 1, 'great': 1, 'hard': 1, 'long': 1, 'keep': 1, 'quicker': 1, 'bottom': 1, 'seller': 2, 'everything': 1, 'switch': 1, 'site': 1, 'upmarket': 1, 'price': 1, 'business': 1, 'gripe': 1, 'expect': 1, 'worth': 1, 'console': 2, 'amazing': 1, 'understand': 1, 'thing': 1}",0.15092592592592596
5.0,2020-07-25,Was skeptical about buying it online but it's in great condition! Sound works games work visuals are great love it! Dont let some of the bad reviews get you it's because they didnt do they're research on the difference between a Nintendo switch and the lite! If the the lite is what you are looking for this is a trusted source,"['skeptical', 'buying', 'online', 'great', 'condition', 'sound', 'work', 'game', 'work', 'visuals', 'great', 'love', 'dont', 'let', 'bad', 'review', 'get', 'didnt', 'research', 'difference', 'nintendo', 'switch', 'lite', 'lite', 'looking', 'trusted', 'source']","{'nintendo': 1, 'source': 1, 'sound': 1, 'visuals': 1, 'love': 1, 'didnt': 1, 'condition': 1, 'difference': 1, 'game': 1, 'great': 2, 'skeptical': 1, 'bad': 1, 'buying': 1, 'online': 1, 'research': 1, 'let': 1, 'work': 2, 'looking': 1, 'review': 1, 'switch': 1, 'trusted': 1, 'dont': 1, 'get': 1, 'lite': 2}",0.24166666666666672
5.0,2020-07-25,We were so happy to find this console as NEW! They were sold out everywhere and my daughters bday couldn’t wait. It came before promised and we have had it for about6 weeks. No issues so far!,"['happy', 'find', 'console', 'new', 'sold', 'everywhere', 'daughter', 'bday', 'wait', 'came', 'promised', 'week', 'issue', 'far']","{'bday': 1, 'everywhere': 1, 'daughter': 1, 'week': 1, 'far': 1, 'new': 1, 'console': 1, 'came': 1, 'sold': 1, 'issue': 1, 'happy': 1, 'find': 1, 'wait': 1, 'promised': 1}",0.36515151515151517
5.0,2020-07-25,Best family console I’ve ever purchased. Took a long time to find one at retail price but Amazon is always my favorite place to shop!!,"['best', 'family', 'console', 'ever', 'purchased', 'took', 'long', 'time', 'find', 'one', 'retail', 'price', 'amazon', 'always', 'favorite', 'place', 'shop']","{'best': 1, 'took': 1, 'amazon': 1, 'favorite': 1, 'always': 1, 'long': 1, 'place': 1, 'one': 1, 'console': 1, 'ever': 1, 'retail': 1, 'price': 1, 'find': 1, 'shop': 1, 'purchased': 1, 'time': 1, 'family': 1}",0.5770833333333333
5.0,2020-07-26,"This system is such a gem. I love everything about it and love playing it with the kids. My son loves playing Mario Odyssey and figuring out all the puzzles. We always go on Power Moon adventures. This system is versatile and allows for so much fun time. It’s also something that the whole family can take part in. The battery life is great and we can get hours and hours of playing time on one charge. The controller that it comes with is easy to use, but I prefer just using it handheld style.","['system', 'gem', 'love', 'everything', 'love', 'playing', 'kid', 'son', 'love', 'playing', 'mario', 'odyssey', 'figuring', 'puzzle', 'always', 'go', 'power', 'moon', 'adventure', 'system', 'versatile', 'allows', 'much', 'fun', 'time', 'also', 'something', 'whole', 'family', 'take', 'part', 'battery', 'life', 'great', 'get', 'hour', 'hour', 'playing', 'time', 'one', 'charge', 'controller', 'come', 'easy', 'use', 'prefer', 'using', 'handheld', 'style']","{'part': 1, 'take': 1, 'power': 1, 'puzzle': 1, 'life': 1, 'use': 1, 'one': 1, 'love': 3, 'controller': 1, 'easy': 1, 'odyssey': 1, 'figuring': 1, 'great': 1, 'always': 1, 'prefer': 1, 'gem': 1, 'come': 1, 'playing': 3, 'something': 1, 'time': 2, 'son': 1, 'also': 1, 'allows': 1, 'kid': 1, 'style': 1, 'everything': 1, 'mario': 1, 'system': 2, 'go': 1, 'versatile': 1, 'much': 1, 'fun': 1, 'battery': 1, 'adventure': 1, 'family': 1, 'get': 1, 'handheld': 1, 'using': 1, 'hour': 2, 'charge': 1, 'whole': 1, 'moon': 1}",0.3904761904761905
5.0,2020-07-26,Perfect condition and arrived a week early! I absolutely love my switch! Such a fun and innovative console!,"['perfect', 'condition', 'arrived', 'week', 'early', 'absolutely', 'love', 'switch', 'fun', 'innovative', 'console']","{'perfect': 1, 'week': 1, 'switch': 1, 'console': 1, 'absolutely': 1, 'love': 1, 'innovative': 1, 'condition': 1, 'arrived': 1, 'fun': 1, 'early': 1}",0.4458333333333333
5.0,2020-07-26,Perfect on the go console. I got mine so I could have my own ACNH island separately from my wife’s. But I’ve grown to love the console for so much more. I find myself playing the lite instead of the regular system even at home.,"['perfect', 'go', 'console', 'got', 'mine', 'could', 'acnh', 'island', 'separately', 'wife', 'grown', 'love', 'console', 'much', 'find', 'playing', 'lite', 'instead', 'regular', 'system', 'even', 'home']","{'separately': 1, 'grown': 1, 'love': 1, 'acnh': 1, 'could': 1, 'wife': 1, 'mine': 1, 'playing': 1, 'instead': 1, 'much': 1, 'go': 1, 'system': 1, 'even': 1, 'perfect': 1, 'regular': 1, 'console': 2, 'island': 1, 'home': 1, 'got': 1, 'lite': 1, 'find': 1}",0.52
4.0,2020-07-27,Completely new switch. The only thing they don’t mention is the fact that it came with a European charger. I have to purchase an adapter to charge the switch. So be prepared for that.,"['completely', 'new', 'switch', 'thing', 'mention', 'fact', 'came', 'european', 'charger', 'purchase', 'adapter', 'charge', 'switch', 'prepared']","{'switch': 2, 'new': 1, 'came': 1, 'european': 1, 'prepared': 1, 'charger': 1, 'mention': 1, 'fact': 1, 'thing': 1, 'purchase': 1, 'charge': 1, 'adapter': 1, 'completely': 1}",0.04545454545454545
5.0,2020-07-27,Awesome video game console that connects to the TV but that can also be portable. All you gotta do is pull the screen out of the dock which is connected to the tv via HDMI. MARIO KART is the best game!,"['awesome', 'video', 'game', 'console', 'connects', 'tv', 'also', 'portable', 'got', 'ta', 'pull', 'screen', 'dock', 'connected', 'tv', 'via', 'hdmi', 'mario', 'kart', 'best', 'game']","{'tv': 2, 'dock': 1, 'connected': 1, 'hdmi': 1, 'via': 1, 'video': 1, 'kart': 1, 'game': 2, 'best': 1, 'connects': 1, 'also': 1, 'screen': 1, 'portable': 1, 'ta': 1, 'mario': 1, 'awesome': 1, 'console': 1, 'pull': 1, 'got': 1}",0.275
5.0,2020-07-27,This order is amazing . it works very well and came out exactly like a normal nintendo switch . honestly it was 300$ when i ordered but its prize got raised which isnt that epic . when it was normal price me and my mother bought it and after it came we bought pokemon Sword for it and it works perfectly like a normal nintendo switch. 5 stars,"['order', 'amazing', 'work', 'well', 'came', 'exactly', 'like', 'normal', 'nintendo', 'switch', 'honestly', 'ordered', 'prize', 'got', 'raised', 'isnt', 'epic', 'normal', 'price', 'mother', 'bought', 'came', 'bought', 'pokemon', 'sword', 'work', 'perfectly', 'like', 'normal', 'nintendo', 'switch', 'star']","{'nintendo': 2, 'like': 2, 'ordered': 1, 'came': 2, 'raised': 1, 'epic': 1, 'work': 2, 'isnt': 1, 'perfectly': 1, 'switch': 2, 'honestly': 1, 'price': 1, 'star': 1, 'normal': 3, 'amazing': 1, 'prize': 1, 'order': 1, 'got': 1, 'bought': 2, 'sword': 1, 'exactly': 1, 'pokemon': 1, 'mother': 1, 'well': 1}",0.3555555555555555
5.0,2020-07-27,Had been waiting for a while for the switches to be restocked and jumped on it as soon as I saw Walmart had a few in stock online. Didn't want to pay that ridiculous markup price people are selling them for when they go for $299. The system is definitely worth getting for both kids and adults.,"['waiting', 'switch', 'restocked', 'jumped', 'soon', 'saw', 'walmart', 'stock', 'online', 'want', 'pay', 'ridiculous', 'markup', 'price', 'people', 'selling', 'go', 'system', 'definitely', 'worth', 'getting', 'kid', 'adult']","{'getting': 1, 'online': 1, 'walmart': 1, 'stock': 1, 'adult': 1, 'soon': 1, 'want': 1, 'restocked': 1, 'kid': 1, 'ridiculous': 1, 'switch': 1, 'pay': 1, 'price': 1, 'go': 1, 'system': 1, 'waiting': 1, 'people': 1, 'markup': 1, 'worth': 1, 'selling': 1, 'definitely': 1, 'jumped': 1, 'saw': 1}",-0.07777777777777778
5.0,2020-07-27,Nintendo switch be cozy,"['nintendo', 'switch', 'cozy']","{'nintendo': 1, 'switch': 1, 'cozy': 1}",-0.19999999999999998
1.0,2020-07-28,The product was listed as brand new and the box had been previously ripped open and duct taped back shut,"['product', 'listed', 'brand', 'new', 'box', 'previously', 'ripped', 'open', 'duct', 'taped', 'back', 'shut']","{'shut': 1, 'duct': 1, 'back': 1, 'previously': 1, 'brand': 1, 'listed': 1, 'open': 1, 'box': 1, 'new': 1, 'ripped': 1, 'product': 1, 'taped': 1}",-0.007575757575757576
